=== DETALHAMENTO POR BRANCH (Últimos 10 Commits) ===
Data de Geração: 02/10/2025 17:21:19
""
Projeto,Grupo,Branch,Usuários,Total Commits,Commits com IA,% IA,Commits sem IA,% sem IA
test_testededeploy,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
Valida ID,anderson.friaca,development,1,10,0,0.0,10,100.0
Valida ID,anderson.friaca,homolog,1,10,0,0.0,10,100.0
Valida ID,anderson.friaca,main,1,10,0,0.0,10,100.0
Gitlab,tech/site-reliability-engineering/estruturantes/devsecjourney/cockpit/backend/integracoes,main,2,6,0,0.0,6,100.0
scr_crd_pf_ger_ccr_willbank,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ccr_willbank,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_ger_willbank,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_ger_willbank,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
test_mlauto001,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
test_mlauto001,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
book-feature-approval,analytics/plataforma-analytics,main,1,1,0,0.0,1,100.0
deploy-externo,analytics/plataforma-analytics/bvsas/argo-workflow,homolog,3,10,0,0.0,10,100.0
deploy-externo,analytics/plataforma-analytics/bvsas/argo-workflow,main,5,10,0,0.0,10,100.0
API Saldo Leads,tech/site-reliability-engineering/marketing-services/bluebox/site,main,3,10,0,0.0,10,100.0
Módulo Institucional,alexandre.motta,development,1,10,0,0.0,10,100.0
Módulo Institucional,alexandre.motta,homolog,2,10,0,0.0,10,100.0
Módulo Institucional,alexandre.motta,main,4,10,0,0.0,10,100.0
Backup Factor- Integrator,caio.alves,main,2,2,0,0.0,2,100.0
Módulo Institucional,cristiano.rosa,development,1,10,0,0.0,10,100.0
Módulo Institucional,cristiano.rosa,homolog,2,10,0,0.0,10,100.0
Módulo Institucional,cristiano.rosa,main,4,10,0,0.0,10,100.0
bch-sk-jv-telcos-java-delorean,data/dados-positivo/batch,master,2,10,0,0.0,10,100.0
Kiali,hugo.holanda,main,1,1,0,0.0,1,100.0
test_teste,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
test_teste,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
rips,estruturantes/devsecjourney/devsecops,development,1,10,0,0.0,10,100.0
rips,estruturantes/devsecjourney/devsecops,main,1,10,0,0.0,10,100.0
model_debugger,analytics/plataforma-analytics/ml_automations,main,3,10,0,0.0,10,100.0
scr_crd_pf_ccr_ger_bvs,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_ger_bvs,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
cea-business-rules-api,tech/site-reliability-engineering/analytics/plataforma-analytics/bvsas,master,2,3,0,0.0,3,100.0
automation-api,estruturantes/devsecjourney/cockpit,main,1,1,0,0.0,1,100.0
batch-infosimples,tech/site-reliability-engineering/data/protestos-aquisicao,master,2,10,0,0.0,10,100.0
report_stargate,estruturantes/devsecjourney/dashboards,development,1,7,0,0.0,7,100.0
report_stargate,estruturantes/devsecjourney/dashboards,main,2,10,0,0.0,10,100.0
automation,estruturantes/devsecjourney/cockpit/backend,development,1,10,0,0.0,10,100.0
automation,estruturantes/devsecjourney/cockpit/backend,homolog,2,10,0,0.0,10,100.0
automation,estruturantes/devsecjourney/cockpit/backend,main,2,10,0,0.0,10,100.0
gitlab,estruturantes/devsecjourney/cockpit/backend/integracoes,development,1,10,0,0.0,10,100.0
gitlab,estruturantes/devsecjourney/cockpit/backend/integracoes,homolog,1,10,0,0.0,10,100.0
gitlab,estruturantes/devsecjourney/cockpit/backend/integracoes,main,1,10,0,0.0,10,100.0
automacao-gitlab-auto-update,tech/site-reliability-engineering,main,2,10,0,0.0,10,100.0
scr_crd_pf_ger_ger_credz,analytics/plataforma-analytics/modelos-cea,homolog,3,10,0,0.0,10,100.0
scr_crd_pf_ger_ger_credz,analytics/plataforma-analytics/modelos-cea,master,3,10,0,0.0,10,100.0
bvs-attestor,tech/architecture/terraform-modules-group,main,1,2,0,0.0,2,100.0
scr_crd_pf_ger_ger_midway,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ger_midway,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
Job MVP Atualizador Atributos,marketing-services/bluebox/admin,development,1,10,0,0.0,10,100.0
Job MVP Atualizador Atributos,marketing-services/bluebox/admin,homolog,1,10,0,0.0,10,100.0
Job MVP Atualizador Atributos,marketing-services/bluebox/admin,main,1,10,0,0.0,10,100.0
pipeline-cadastral-obito-carga,tech/bigdata/data-engineering/dados-cadastrais,main,2,4,0,0.0,4,100.0
model-debugger,analytics/plataforma-analytics/ml_automations,main,1,1,0,0.0,1,100.0
pipeline-cadastral-numero-dependentes-carga,tech/bigdata/data-engineering/dados-cadastrais,main,2,10,0,0.0,10,100.0
pipeline-cadastral-numero-dependentes-carga,tech/bigdata/data-engineering/dados-cadastrais,master,6,10,0,0.0,10,100.0
scr_crd_pf_ger_varejomole_bvs,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ger_varejomole_bvs,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
bvs-binary-authorization,tech/architecture/terraform-modules-group,main,4,10,0,0.0,10,100.0
bch-sk-jv-telcos-new,data/dados-positivo/batch,main,1,1,0,0.0,1,100.0
java_spring_boot,estruturantes/devsecjourney/exemplos-templates,main,1,1,0,0.0,1,100.0
Api Meus Pedidos,tech/site-reliability-engineering/marketing-services/bluebox/site,main,4,10,0,0.0,10,100.0
eip-auth,argocd,master,2,10,0,0.0,10,100.0
eip-core,argocd,master,2,10,0,0.0,10,100.0
factor-ejb,silvio.maran,master,4,10,0,0.0,10,100.0
python_fastapi,estruturantes/devsecjourney/templates,development,2,6,0,0.0,6,100.0
python_fastapi,estruturantes/devsecjourney/templates,homolog,1,3,0,0.0,3,100.0
python_fastapi,estruturantes/devsecjourney/templates,main,1,3,0,0.0,3,100.0
teste-proxy,api-bvs/produtos-nao-incentivados/v1,development,2,4,0,0.0,4,100.0
models_resources,lucas.caraca,main,2,6,0,0.0,6,100.0
Rede Verde Amarela,portais,development,3,10,0,0.0,10,100.0
Rede Verde Amarela,portais,homolog,2,10,0,0.0,10,100.0
Rede Verde Amarela,portais,main,2,10,0,0.0,10,100.0
portal-de-vendas,henrique.aoliveira,development,1,1,0,0.0,1,100.0
portal-de-vendas,henrique.aoliveira,homolog,5,6,0,0.0,6,100.0
portal-de-vendas,henrique.aoliveira,master,5,6,0,0.0,6,100.0
scr_crd_pf_p5_ger_bvs2,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_p5_ger_bvs2,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
communication-lib,jornada-do-cliente/customer-portal,development,3,10,0,0.0,10,100.0
communication-lib,jornada-do-cliente/customer-portal,homolog,3,10,0,0.0,10,100.0
communication-lib,jornada-do-cliente/customer-portal,main,2,10,0,0.0,10,100.0
bluebox-frontend-landing-page,tech/site-reliability-engineering/marketing-services/bluebox,main,5,10,0,0.0,10,100.0
cea-business-rules,analytics/plataforma-analytics/bvsas,development,3,6,0,0.0,6,100.0
cea-business-rules,analytics/plataforma-analytics/bvsas,homolog,3,8,0,0.0,8,100.0
cea-business-rules,analytics/plataforma-analytics/bvsas,main,3,8,0,0.0,8,100.0
test_testevrt01,analytics/plataforma-analytics/modelos-cea/teste,homolog,1,1,0,0.0,1,100.0
test_testevrt01,analytics/plataforma-analytics/modelos-cea/teste,master,1,1,0,0.0,1,100.0
SDK-externa-enriquecimento,analytics/plataforma-analytics/sdks,main,1,1,0,0.0,1,100.0
test_testvrt01,function_gitlab_ml_engineering_bot,homolog,1,1,0,0.0,1,100.0
test_testvrt01,function_gitlab_ml_engineering_bot,master,1,1,0,0.0,1,100.0
bluebox-frontend,tech/site-reliability-engineering/marketing-services/bluebox,main,7,10,0,0.0,10,100.0
scr_crd_pf_vei_ger_bvs,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_vei_ger_bvs,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
api-protesto-faturamento,tech/site-reliability-engineering/data/protestos-aquisicao,master,2,10,0,0.0,10,100.0
score,argocd,master,2,10,0,0.0,10,100.0
cert-score,argocd,master,3,10,0,0.0,10,100.0
paralelizacao-gke-autoe,analytics/plataforma-analytics/bvsas,development,1,10,0,0.0,10,100.0
scr_crd_pf_ger_grupo_herval,analytics/plataforma-analytics/modelos-cea,homolog,3,10,0,0.0,10,100.0
scr_crd_pf_ger_grupo_herval,analytics/plataforma-analytics/modelos-cea,master,3,10,0,0.0,10,100.0
elasticsearch,argocd,master,1,10,0,0.0,10,100.0
scr_crd_pf_ccr_banc_advanced,analytics/plataforma-analytics/modelos-cea/mercado/credito/2022/pf,homolog,3,10,0,0.0,10,100.0
scr_crd_pf_ccr_banc_advanced,analytics/plataforma-analytics/modelos-cea/mercado/credito/2022/pf,master,2,10,0,0.0,10,100.0
test_mytest2,function_gitlab_ml_engineering_bot,homolog,1,1,0,0.0,1,100.0
test_mytest2,function_gitlab_ml_engineering_bot,master,1,1,0,0.0,1,100.0
rnd_bhv_pf_crp_nbanc_fortbrasil,analytics/plataforma-analytics/modelos-cea/customizado/behaviour/2022/pf,homolog,1,1,0,0.0,1,100.0
rnd_bhv_pf_crp_nbanc_fortbrasil,analytics/plataforma-analytics/modelos-cea/customizado/behaviour/2022/pf,master,1,1,0,0.0,1,100.0
fat_bhv_pj_crazyprod_l123_customclient,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pj,homolog,1,1,0,0.0,1,100.0
fat_bhv_pj_crazyprod_l123_customclient,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pj,master,1,1,0,0.0,1,100.0
study_meuestudo,analytics/plataforma-analytics/modelos-cea/estudo,homolog,1,1,0,0.0,1,100.0
study_meuestudo,analytics/plataforma-analytics/modelos-cea/estudo,master,1,1,0,0.0,1,100.0
test_meuteste,function_gitlab_ml_engineering_bot,homolog,1,1,0,0.0,1,100.0
test_meuteste,function_gitlab_ml_engineering_bot,master,1,1,0,0.0,1,100.0
rnd_bhv_pj_ccr_banc_fortbrasil,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pj,homolog,1,1,0,0.0,1,100.0
rnd_bhv_pj_ccr_banc_fortbrasil,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pj,master,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_public_client,analytics/plataforma-analytics/modelos-cea/customizado/credito/2022/pf,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_public_client,analytics/plataforma-analytics/modelos-cea/customizado/credito/2022/pf,master,1,1,0,0.0,1,100.0
RVA,henrique.aoliveira,homolog,1,1,0,0.0,1,100.0
RVA,henrique.aoliveira,master,3,4,0,0.0,4,100.0
API Saldo Leads,marketing-services/bluebox/site,development,5,10,0,0.0,10,100.0
API Saldo Leads,marketing-services/bluebox/site,homolog,5,10,0,0.0,10,100.0
API Saldo Leads,marketing-services/bluebox/site,main,5,10,0,0.0,10,100.0
scr_crd_pf_ccr_nbanc_testvrt4,analytics/plataforma-analytics/modelos-cea/mercado/credito/2022/pf,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_nbanc_testvrt4,analytics/plataforma-analytics/modelos-cea/mercado/credito/2022/pf,master,1,1,0,0.0,1,100.0
kanbanize,tech/site-reliability-engineering,main,1,10,0,0.0,10,100.0
troca-de-informacoes-enel,tech/site-reliability-engineering/recuperacao/negativacao-estrategica,master,4,10,0,0.0,10,100.0
scr_crd_pf_ccr_nbanc_testvrt2,analytics/plataforma-analytics/modelos-cea/mercado/crd/2022/pf,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_nbanc_testvrt2,analytics/plataforma-analytics/modelos-cea/mercado/crd/2022/pf,master,1,1,0,0.0,1,100.0
Pipelines,tech/bigdata/eip/platform/core-v1/infra/ci/v0/wks/af,main,1,10,0,0.0,10,100.0
bda-msv-bke-qk-auth,tech/site-reliability-engineering/tech/bigdata/eip/platform/core-v1/services/platform-manager/internal/security/back,master,2,10,0,0.0,10,100.0
scr_crd_pf_ccr_nbanc_testvrt,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_nbanc_testvrt,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,filipe.pereira,development,2,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,filipe.pereira,homolog,2,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,filipe.pereira,main,3,10,0,0.0,10,100.0
factor-web,credit-services/servico-comum,development,4,10,0,0.0,10,100.0
factor-web,credit-services/servico-comum,homolog,4,10,0,0.0,10,100.0
factor-web,credit-services/servico-comum,main,4,10,0,0.0,10,100.0
factor-web,credit-services/servico-comum,master,2,3,0,0.0,3,100.0
scr_crd_pf_ccr_public_bvs,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_public_bvs,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
cea-model-validation-utils,analytics/plataforma-analytics/bvsas,main,1,2,0,0.0,2,100.0
webhook,tech/site-reliability-engineering/api-bvs/ci-cd,main,2,9,0,0.0,9,100.0
scr_crd_pf_ccr_ger_bvs5test,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ccr_ger_bvs5test,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
bluebox-admin-frontend,tech/site-reliability-engineering/marketing-services/bluebox,main,2,10,0,0.0,10,100.0
api-relatorio-tubo,tech/site-reliability-engineering/data/protestos-aquisicao,master,2,10,0,0.0,10,100.0
bluebox,argocd,master,4,10,0,0.0,10,100.0
API Visões,pedro.freidinger,main,2,10,0,0.0,10,100.0
Project Argus,analytics/modelagem/ferramentas,main,2,3,0,0.0,3,100.0
ci-cdc-acoes-temp,tech/bigdata/platform/cdc/acoes,main,1,5,0,0.0,5,100.0
serving,argocd,master,2,10,0,0.0,10,100.0
scr_crd_pf_crp_ger_bvs,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_crp_ger_bvs,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
cdc_acoes,tech/bigdata/platform/cdc/acoes,development,1,10,0,0.0,10,100.0
cdc_acoes,tech/bigdata/platform/cdc/acoes,homolog,1,10,0,0.0,10,100.0
cdc_acoes,tech/bigdata/platform/cdc/acoes,main,1,10,0,0.0,10,100.0
report-platform-product-loader,tech/site-reliability-engineering/report-platform/coexistence-as400,main,4,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins,henrique.aoliveira,development,2,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins,henrique.aoliveira,homolog,2,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins,henrique.aoliveira,main,3,10,0,0.0,10,100.0
bch-sk-sc-bacen-scr-java,data/dados-positivo/batch,master,1,10,0,0.0,10,100.0
report-platform-product-loader,report-platform/coexistence-as400,development,2,10,0,0.0,10,100.0
report-platform-product-loader,report-platform/coexistence-as400,homolog,2,10,0,0.0,10,100.0
report-platform-product-loader,report-platform/coexistence-as400,main,1,1,0,0.0,1,100.0
scr_bhv_pf_vrt_vrt_vrt15,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pf,homolog,1,1,0,0.0,1,100.0
scr_bhv_pf_vrt_vrt_vrt15,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pf,master,1,1,0,0.0,1,100.0
api-acoes-despejo,marketing-services/bluebox/mvp-api,development,3,10,0,0.0,10,100.0
api-acoes-despejo,marketing-services/bluebox/mvp-api,homolog,3,10,0,0.0,10,100.0
api-acoes-despejo,marketing-services/bluebox/mvp-api,main,2,10,0,0.0,10,100.0
da-api-geo,tech/site-reliability-engineering/data/dados-alternativos,master,1,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,henrique.aoliveira,development,2,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,henrique.aoliveira,homolog,2,10,0,0.0,10,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,henrique.aoliveira,main,3,10,0,0.0,10,100.0
auth-service,rodnei.azzola,master,2,10,0,0.0,10,100.0
bvs-api-factor,tech/site-reliability-engineering/data/dados-positivo/exposicao,master,2,10,0,0.0,10,100.0
da-api-geo,data/dados-inovacao/archive/api,development,2,10,0,0.0,10,100.0
da-api-geo,data/dados-inovacao/archive/api,homolog,2,10,0,0.0,10,100.0
da-api-geo,data/dados-inovacao/archive/api,main,2,10,0,0.0,10,100.0
awx,infraservers,main,1,10,0,0.0,10,100.0
dw-hermes-logs,analytics/plataforma-analytics/dags/dw-analytics,homolog,1,1,0,0.0,1,100.0
dw-hermes-logs,analytics/plataforma-analytics/dags/dw-analytics,master,1,1,0,0.0,1,100.0
awx-old,infraservers,master,3,5,0,0.0,5,100.0
ansible-old,infraservers,main,3,10,0,0.0,10,100.0
ipam,infraservers,main,1,3,0,0.0,3,100.0
tower-demo,infraservers,main,1,10,0,0.0,10,100.0
baseline,infraservers,main,1,10,0,0.0,10,100.0
vmware,infraservers,main,1,1,0,0.0,1,100.0
api-protestos,data/protestos-aquisicao-old-cluster,development,3,10,0,0.0,10,100.0
api-protestos,data/protestos-aquisicao-old-cluster,homolog,3,10,0,0.0,10,100.0
api-protestos,data/protestos-aquisicao-old-cluster,main,3,10,0,0.0,10,100.0
pipeline-export-fullservice,bruna.silva,master,3,10,0,0.0,10,100.0
dag-clean-fs-hist,analytics/plataforma-analytics/dags,development,4,10,0,0.0,10,100.0
dag-clean-fs-hist,analytics/plataforma-analytics/dags,master,5,10,0,0.0,10,100.0
gerenciamento-de-carteira,tech/site-reliability-engineering/credit-services/gerenciamento-carteira,master,2,2,0,0.0,2,100.0
awx,gustavo.almeida,main,2,10,0,0.0,10,100.0
infra-scripts,infraservers,main,1,2,0,0.0,2,100.0
API Visões,tech/site-reliability-engineering/marketing-services/bluebox/admin,main,2,10,0,0.0,10,100.0
manutencao-bq,estruturantes/devsecjourney/dashboards,main,1,1,0,0.0,1,100.0
scr_crd_pf_ger_caedu_caedu,analytics/plataforma-analytics/modelos-cea,homolog,4,9,0,0.0,9,100.0
scr_crd_pf_ger_caedu_caedu,analytics/plataforma-analytics/modelos-cea,master,3,10,0,0.0,10,100.0
gerenciamento-de-carteira,credit-services/gerenciamento-carteira,development,2,10,0,0.0,10,100.0
gerenciamento-de-carteira,credit-services/gerenciamento-carteira,homolog,1,1,0,0.0,1,100.0
gerenciamento-de-carteira,credit-services/gerenciamento-carteira,main,1,1,0,0.0,1,100.0
define-positivo-bff,credit-services/define/positivo,development,2,10,0,0.0,10,100.0
define-positivo-bff,credit-services/define/positivo,homolog,2,10,0,0.0,10,100.0
define-positivo-bff,credit-services/define/positivo,main,5,10,0,0.0,10,100.0
scr_crd_pf_ftch_ger_bvs,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ftch_ger_bvs,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
cadastro-positivo,argocd,master,5,10,0,0.0,10,100.0
scr_crd_pf_solar_ger_bv,analytics/plataforma-analytics/modelos-cea,homolog,4,10,0,0.0,10,100.0
scr_crd_pf_solar_ger_bv,analytics/plataforma-analytics/modelos-cea,master,3,10,0,0.0,10,100.0
rnd_rpr_pf_itau_ger_itau,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
rnd_rpr_pf_itau_ger_itau,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
Gerenciamento de Carteira,robson.quaresma,main,1,1,0,0.0,1,100.0
rnd_rpr_pf_ger_ger_study,analytics/plataforma-analytics/modelos-cea,homolog,3,10,0,0.0,10,100.0
rnd_rpr_pf_ger_ger_study,analytics/plataforma-analytics/modelos-cea,master,3,10,0,0.0,10,100.0
scr_p5_pf_ger_ger_v5,analytics/plataforma-analytics/modelos-cea,homolog,3,10,0,0.0,10,100.0
scr_p5_pf_ger_ger_v5,analytics/plataforma-analytics/modelos-cea,master,3,10,0,0.0,10,100.0
api-parameters-ingestion-to-full,leonardo.jesus,development,5,10,0,0.0,10,100.0
api-parameters-ingestion-to-full,leonardo.jesus,homolog,5,10,0,0.0,10,100.0
api-parameters-ingestion-to-full,leonardo.jesus,main,5,10,0,0.0,10,100.0
scr_crd_pf_ger_ger_boticario,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ger_boticario,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ger_bvs99,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ger_bvs99,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ger_bvs98,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
scr_crd_pf_ger_ger_bvs98,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
study_nubank_instructions,lucas.caraca,main,2,2,0,0.0,2,100.0
test_testesegsimv1,analytics/plataforma-analytics/modelos-cea,homolog,1,1,0,0.0,1,100.0
test_testesegsimv1,analytics/plataforma-analytics/modelos-cea,master,1,1,0,0.0,1,100.0
study_nubank_ep_v2,lucas.caraca,main,1,4,0,0.0,4,100.0
study_nubank_cc_v2,lucas.caraca,main,1,3,0,0.0,3,100.0
study_nubank_cc_v1,lucas.caraca,main,2,7,0,0.0,7,100.0
gerenciamento-carteira-ejb,andre.lamorim,master,1,1,0,0.0,1,100.0
report_apis,estruturantes/devsecjourney/dashboards,development,2,10,0,0.0,10,100.0
report_apis,estruturantes/devsecjourney/dashboards,main,3,10,0,0.0,10,100.0
bridge-service-web,tech/site-reliability-engineering/credit-services/servico-telco,master,1,1,0,0.0,1,100.0
