Project Name,Total Commits,AI Copilot Commits,AI Copilot %,AI Manual Commits,AI Manual %,No AI Commits,No AI %
generic-container-models-grpc-py3-10-0-plataforma,4,0,0.0,0,0.0,4,100.0
caedu_tcc,1,0,0.0,0,0.0,1,100.0
da-api-antifraude,1,0,0.0,0,0.0,1,100.0
dw-hermes,100,0,0.0,0,0.0,100,100.0
da-api-antifraude,100,0,0.0,0,0.0,100,100.0
da-api-antifraude-batch,100,0,0.0,0,0.0,100,100.0
report-platform-data-services-support,6,0,0.0,0,0.0,6,100.0
Mestrado,1,0,0.0,0,0.0,1,100.0
generic-container-models-grpc-py3-10-0-plataforma,79,0,0.0,0,0.0,79,100.0
automacao-frontend-react,72,0,0.0,0,0.0,72,100.0
solucoes-comunica,20,0,0.0,0,0.0,20,100.0
familia-pessoal-web,39,0,0.0,0,0.0,39,100.0
report-platform-judicial-inhibition,48,0,0.0,0,0.0,48,100.0
report-platform-judicial-inhibition,33,0,0.0,0,0.0,33,100.0
ms-proxy-api,1,0,0.0,0,0.0,1,100.0
report-platform-judicial-inhibition-batch,1,0,0.0,0,0.0,1,100.0
report-platform-judicial-inhibition-loader,1,0,0.0,0,0.0,1,100.0
dag-trigger-full-services,89,0,0.0,0,0.0,89,100.0
hub-protestos,10,0,0.0,0,0.0,10,100.0
konduto-valida-id,1,0,0.0,0,0.0,1,100.0
BancoPan_VersaoFinal,9,0,0.0,0,0.0,9,100.0
scr_crd_pj_solar_bv_v1,1,0,0.0,0,0.0,1,100.0
modelo_fpd_5dias,1,0,0.0,0,0.0,1,100.0
Modelo_FPD_GERAL,1,0,0.0,0,0.0,1,100.0
Ailos_PF_customizado,1,0,0.0,0,0.0,1,100.0
Ailos PF,1,0,0.0,0,0.0,1,100.0
202208_modelo_imob,1,0,0.0,0,0.0,1,100.0
wpbot-server,81,0,0.0,0,0.0,81,100.0
projeto_EWSS,1,0,0.0,0,0.0,1,100.0
Gitpod,23,0,0.0,0,0.0,23,100.0
cea-pos-deploy-vp-validation,100,0,0.0,0,0.0,100,100.0
dag-vp-validator,100,0,0.0,0,0.0,100,100.0
pipeline-cadastral-telefone-carga,100,0,0.0,0,0.0,100,100.0
terraform2.0,100,0,0.0,0,0.0,100,100.0
bvs_mrs,29,0,0.0,0,0.0,29,100.0
bvs-ce-image,5,0,0.0,0,0.0,5,100.0
cloud-utils,100,0,0.0,0,0.0,100,100.0
report-platform-client-consolidation,1,0,0.0,0,0.0,1,100.0
fraud-monitor-service,13,0,0.0,0,0.0,13,100.0
api-demonstrative-sia3xonline,8,0,0.0,0,0.0,8,100.0
API Dashboards,100,0,0.0,0,0.0,100,100.0
backoffice-monitor-mysql,6,0,0.0,0,0.0,6,100.0
backoffice-monitor-sqlserver,3,0,0.0,0,0.0,3,100.0
backoffice-monitor,13,0,0.0,0,0.0,13,100.0
esteira_imobiliario,7,0,0.0,0,0.0,7,100.0
issues_08,1,0,0.0,0,0.0,1,100.0
Bradesco_Empresarial_PJ,1,0,0.0,0,0.0,1,100.0
esteirariscos,1,0,0.0,0,0.0,1,100.0
envio-faturamento-bluebox-job,53,0,0.0,0,0.0,53,100.0
api-consulta-dados-cadastrais,15,0,0.0,0,0.0,15,100.0
Thanos,16,0,0.0,0,0.0,16,100.0
analytika-function-backtest,100,0,0.0,0,0.0,100,100.0
thanos,53,0,0.0,0,0.0,53,100.0
Baseline Container Images,100,0,0.0,0,0.0,100,100.0
advanced_models_as_features_test,8,0,0.0,0,0.0,8,100.0
backtest_avalyst,1,0,0.0,0,0.0,1,100.0
seguradoras-ejb,13,0,0.0,0,0.0,13,100.0
fraud-monitor-service,29,0,0.0,0,0.0,29,100.0
sherlock-rules,19,0,0.0,0,0.0,19,100.0
mis-fullserv-monitoring,38,0,0.0,0,0.0,38,100.0
faturamento_santander,1,0,0.0,0,0.0,1,100.0
base_imob,1,0,0.0,0,0.0,1,100.0
PJ_Ailos,1,0,0.0,0,0.0,1,100.0
seguradora-contract,9,0,0.0,0,0.0,9,100.0
hub-protestos,100,0,0.0,0,0.0,100,100.0
OCS Inventory,1,0,0.0,0,0.0,1,100.0
empresarial-equifax-servico-xml-lib,6,0,0.0,0,0.0,6,100.0
Ailos_PJ,1,0,0.0,0,0.0,1,100.0
api-parameters-ingestion-to-full,33,0,0.0,0,0.0,33,100.0
projeto_acoes_civeis,14,0,0.0,0,0.0,14,100.0
modelagem_fpd_veiculos,1,0,0.0,0,0.0,1,100.0
familia-consumer-ejb-client,7,0,0.0,0,0.0,7,100.0
modelo fpd veiculos,1,0,0.0,0,0.0,1,100.0
qa_spc,1,0,0.0,0,0.0,1,100.0
test_new_book_mm,3,0,0.0,0,0.0,3,100.0
analytics-book,100,0,0.0,0,0.0,100,100.0
FPD,1,0,0.0,0,0.0,1,100.0
modelo_imob_full,1,0,0.0,0,0.0,1,100.0
API Portal,100,0,0.0,0,0.0,100,100.0
base-cadastral-api,100,0,0.0,0,0.0,100,100.0
ferramentas-modelagem-antifraude,100,0,0.0,0,0.0,100,100.0
pipeline-protestos,1,0,0.0,0,0.0,1,100.0
pipeline-acoes-protestos-acna-batch,0,0,0,0,0,0,0
Soluções Comunica,100,0,0.0,0,0.0,100,100.0
project_consulta,1,0,0.0,0,0.0,1,100.0
project00,1,0,0.0,0,0.0,1,100.0
servidores_bot,1,0,0.0,0,0.0,1,100.0
pipeline-cheques-diaria,1,0,0.0,0,0.0,1,100.0
00_Project_Consulta,1,0,0.0,0,0.0,1,100.0
bda-msv-bke-qk-core-platform,5,0,0.0,0,0.0,5,100.0
api-demonstrative-sia3xonline,17,0,0.0,0,0.0,17,100.0
api-demonstrative-sia3xonline,100,0,0.0,0,0.0,100,100.0
model_hdi_regressao,1,0,0.0,0,0.0,1,100.0
Modelo_FPD,1,0,0.0,0,0.0,1,100.0
report-platform-product-config-billing,71,0,0.0,0,0.0,71,100.0
report-platform-product-config-billing,100,0,0.0,0,0.0,100,100.0
Solucoes Protesto Batch,1,0,0.0,0,0.0,1,100.0
DMCard4models,13,0,0.0,0,0.0,13,100.0
DMCard2,1,0,0.0,0,0.0,1,100.0
harness,5,0,0.0,0,0.0,5,100.0
web-feature-store,100,0,0.0,0,0.0,100,100.0
deep_serialization_test,1,0,0.0,0,0.0,1,100.0
cloud_scheduler,11,0,0.0,0,0.0,11,100.0
Cloud Utils,19,0,0.0,0,0.0,19,100.0
BancoPan_Behavior,1,0,0.0,0,0.0,1,100.0
postgresql-monitoring-grafana,1,0,0.0,0,0.0,1,100.0
scripts-python,69,0,0.0,0,0.0,69,100.0
api-demonstrative-sia3xonline,78,0,0.0,0,0.0,78,100.0
backend-compartilhado-gateway,1,0,0.0,0,0.0,1,100.0
Sia3x,0,0,0,0,0,0,0
reciprocidade-ejb,6,0,0.0,0,0.0,6,100.0
broker-ejb,15,0,0.0,0,0.0,15,100.0
imob_qa_v1,1,0,0.0,0,0.0,1,100.0
imob_im_ut_qa,1,0,0.0,0,0.0,1,100.0
im_ut_qa,1,0,0.0,0,0.0,1,100.0
scr_photon_example,24,0,0.0,0,0.0,24,100.0
modular-gateway,3,0,0.0,0,0.0,3,100.0
servico-comum-gateway,2,0,0.0,0,0.0,2,100.0
esteira-modelagem-antifraude,55,0,0.0,0,0.0,55,100.0
vmware,1,0,0.0,0,0.0,1,100.0
modular,28,0,0.0,0,0.0,28,100.0
servico-telco-gateway,5,0,0.0,0,0.0,5,100.0
baseline,29,0,0.0,0,0.0,29,100.0
servico-telco,19,0,0.0,0,0.0,19,100.0
servico-comum,23,0,0.0,0,0.0,23,100.0
multiscore-gateway,3,0,0.0,0,0.0,3,100.0
Frontend Dashboards,48,0,0.0,0,0.0,48,100.0
multiscore,19,0,0.0,0,0.0,19,100.0
poc-invoice,1,0,0.0,0,0.0,1,100.0
test_new_book_final,8,0,0.0,0,0.0,8,100.0
modelagem_PJ_P4,45,0,0.0,0,0.0,45,100.0
ipam,3,0,0.0,0,0.0,3,100.0
bda-msv-bke-mn-auth,20,0,0.0,0,0.0,20,100.0
bda-msv-fte-nd-auth,16,0,0.0,0,0.0,16,100.0
consulta-dados-positivo,29,0,0.0,0,0.0,29,100.0
gateway,5,0,0.0,0,0.0,5,100.0
apresentação_automatica,10,0,0.0,0,0.0,10,100.0
scrcrdpnm06mpflgbclfphotonprojecttestv2,1,0,0.0,0,0.0,1,100.0
empresarial-gateway,4,0,0.0,0,0.0,4,100.0
tcc_collection_score,1,0,0.0,0,0.0,1,100.0
preciso,21,0,0.0,0,0.0,21,100.0
scr_crd_pf_ccr_ger_nubank_v1,1,0,0.0,0,0.0,1,100.0
Maestro,8,0,0.0,0,0.0,8,100.0
empresarial,33,0,0.0,0,0.0,33,100.0
teste_inf_neg,1,0,0.0,0,0.0,1,100.0
Anthos,6,0,0.0,0,0.0,6,100.0
HDI_AUTO,1,0,0.0,0,0.0,1,100.0
dlpservice-teste,7,0,0.0,0,0.0,7,100.0
report-platform-registros-debito,100,0,0.0,0,0.0,100,100.0
report-platform-participacao,100,0,0.0,0,0.0,100,100.0
report-platform-participacao,83,0,0.0,0,0.0,83,100.0
report-platform-registros-debito,59,0,0.0,0,0.0,59,100.0
isabela.oliveira,1,0,0.0,0,0.0,1,100.0
isabella.souza,1,0,0.0,0,0.0,1,100.0
gustavo.almeida,1,0,0.0,0,0.0,1,100.0
gabriel.jsantos,1,0,0.0,0,0.0,1,100.0
wesley.ramos,1,0,0.0,0,0.0,1,100.0
theo.brandao,1,0,0.0,0,0.0,1,100.0
gitlab-auto-approve,12,0,0.0,0,0.0,12,100.0
imob_v2,1,0,0.0,0,0.0,1,100.0
imob_v1,1,0,0.0,0,0.0,1,100.0
project_imob_01,1,0,0.0,0,0.0,1,100.0
backend-compartilhado,15,0,0.0,0,0.0,15,100.0
commons,19,0,0.0,0,0.0,19,100.0
project_imob,1,0,0.0,0,0.0,1,100.0
project_imobiliario,1,0,0.0,0,0.0,1,100.0
bvs-ce-snapshot,26,0,0.0,0,0.0,26,100.0
Geração Dashboard Base Ativa,25,0,0.0,0,0.0,25,100.0
venv_test_toolbox,1,0,0.0,0,0.0,1,100.0
report-platform-titulos-protestados,62,0,0.0,0,0.0,62,100.0
faturamento_reg_sicredi,1,0,0.0,0,0.0,1,100.0
report-platform-titulos-protestados,100,0,0.0,0,0.0,100,100.0
teste_mi,1,0,0.0,0,0.0,1,100.0
my-awesome-project,1,0,0.0,0,0.0,1,100.0
empresarial-xml,100,0,0.0,0,0.0,100,100.0
BRADESCO_EQUIPAMENTOS,1,0,0.0,0,0.0,1,100.0
my-template-Golang,1,0,0.0,0,0.0,1,100.0
Bluebox Api MVP,58,0,0.0,0,0.0,58,100.0
report-platform-product-config-bff,100,0,0.0,0,0.0,100,100.0
faturamento_classificacao,1,0,0.0,0,0.0,1,100.0
awx,14,0,0.0,0,0.0,14,100.0
solucoes,19,0,0.0,0,0.0,19,100.0
test-learn-gitpod,2,0,0.0,0,0.0,2,100.0
teste_arquivo,1,0,0.0,0,0.0,1,100.0
Teste de Arquivo,1,0,0.0,0,0.0,1,100.0
modelo_santander_financeira,1,0,0.0,0,0.0,1,100.0
acerta,21,0,0.0,0,0.0,21,100.0
Next,1,0,0.0,0,0.0,1,100.0
scrcrdpnm60m06pflgbclfvvv1,4,0,0.0,0,0.0,4,100.0
santander_teste_segmentacao,1,0,0.0,0,0.0,1,100.0
photon_santander,1,0,0.0,0,0.0,1,100.0
Bradesco-Fraude-PJ,17,0,0.0,0,0.0,17,100.0
cust-via-varejo-digital-2022,9,0,0.0,0,0.0,9,100.0
DLP as a service,24,0,0.0,0,0.0,24,100.0
estudo_esteira,1,0,0.0,0,0.0,1,100.0
dag-purge-eda-bigquery,4,0,0.0,0,0.0,4,100.0
test_new_book,24,0,0.0,0,0.0,24,100.0
treinamento_esteira_henrique,1,0,0.0,0,0.0,1,100.0
CSVToParquetAPP,1,0,0.0,0,0.0,1,100.0
solucoes-protesto-batch,8,0,0.0,0,0.0,8,100.0
solucoes-protesto-producer-pipeline,14,0,0.0,0,0.0,14,100.0
hub-protestos,62,0,0.0,0,0.0,62,100.0
CeA,13,0,0.0,0,0.0,13,100.0
protege,12,0,0.0,0,0.0,12,100.0
faturamento_reg,16,0,0.0,0,0.0,16,100.0
HDI_Property_PJ,1,0,0.0,0,0.0,1,100.0
Upload Base Governança de Modelos,15,0,0.0,0,0.0,15,100.0
02_credz,1,0,0.0,0,0.0,1,100.0
teste_gitlab_henrique,1,0,0.0,0,0.0,1,100.0
teste_git_lab_henrique,1,0,0.0,0,0.0,1,100.0
02_Credz_Model,1,0,0.0,0,0.0,1,100.0
02_Credz_Mopdel,1,0,0.0,0,0.0,1,100.0
credsystem,1,0,0.0,0,0.0,1,100.0
teste_henrique,1,0,0.0,0,0.0,1,100.0
valid_pos_deploy_var_pj,1,0,0.0,0,0.0,1,100.0
valida_pos_deploy_variaveis_pj,1,0,0.0,0,0.0,1,100.0
valida_pos_deploy_var_pj,1,0,0.0,0,0.0,1,100.0
valid_pos_deploy_variaveis_pj,1,0,0.0,0,0.0,1,100.0
validacao_pos_deploy_variaveis_pj,1,0,0.0,0,0.0,1,100.0
teste_fat_001,1,0,0.0,0,0.0,1,100.0
bvs-dns-google,18,0,0.0,0,0.0,18,100.0
CeA_Photon,1,0,0.0,0,0.0,1,100.0
solucoes-protesto-pipeline,23,0,0.0,0,0.0,23,100.0
poc-eip-test,4,0,0.0,0,0.0,4,100.0
photon_ca,1,0,0.0,0,0.0,1,100.0
Photon_CeA,1,0,0.0,0,0.0,1,100.0
define_PJ,1,0,0.0,0,0.0,1,100.0
config-server-dev,59,0,0.0,0,0.0,59,100.0
score-positivo-xml,100,0,0.0,0,0.0,100,100.0
acerta-positivo-web,100,0,0.0,0,0.0,100,100.0
API Filtros Usuario,2,0,0.0,0,0.0,2,100.0
dag-zeppelin-automation,17,0,0.0,0,0.0,17,100.0
caronte,6,0,0.0,0,0.0,6,100.0
fork-dataflow-statusconsumidor-to-gcp,100,0,0.0,0,0.0,100,100.0
projeto_deploy_dcp,25,0,0.0,0,0.0,25,100.0
ms-as400-middleware,16,0,0.0,0,0.0,16,100.0
fork-dataflow-gera-arquivo-full-gcp,79,0,0.0,0,0.0,79,100.0
faturamento_sicredi,1,0,0.0,0,0.0,1,100.0
modelo_santander,1,0,0.0,0,0.0,1,100.0
bvs-serverless-vpc-access,10,0,0.0,0,0.0,10,100.0
Pyspark Scripts Dags,43,0,0.0,0,0.0,43,100.0
awx,100,0,0.0,0,0.0,100,100.0
API Filtros Usuario,44,0,0.0,0,0.0,44,100.0
cust-pan-cartoes-2022,1,0,0.0,0,0.0,1,100.0
awx,22,0,0.0,0,0.0,22,100.0
dw-monitor,1,0,0.0,0,0.0,1,100.0
Módulo Reconciliação,7,0,0.0,0,0.0,7,100.0
da-scanmtech,34,0,0.0,0,0.0,34,100.0
report-platform-acoes-civeis,92,0,0.0,0,0.0,92,100.0
report-platform-acoes-civeis,100,0,0.0,0,0.0,100,100.0
report-platform-consultas-anteriores,100,0,0.0,0,0.0,100,100.0
report-platform-consultas-anteriores,58,0,0.0,0,0.0,58,100.0
report-platform-score-produto,9,0,0.0,0,0.0,9,100.0
config-server-prd,39,0,0.0,0,0.0,39,100.0
Portal Recuperacao Estrategica,1,0,0.0,0,0.0,1,100.0
protege,89,0,0.0,0,0.0,89,100.0
impacto_va_negativa_5,1,0,0.0,0,0.0,1,100.0
teste_da_nova_esteira,1,0,0.0,0,0.0,1,100.0
impacto_negativas_4,1,0,0.0,0,0.0,1,100.0
implantacao_perfil_PJ,1,0,0.0,0,0.0,1,100.0
impact_var_neg_3,1,0,0.0,0,0.0,1,100.0
impacto_var_neg_2,1,0,0.0,0,0.0,1,100.0
impacto_var_negativa_1,1,0,0.0,0,0.0,1,100.0
esteira_le_ramos_Perfil_PJ,1,0,0.0,0,0.0,1,100.0
impacto_var_negativa,1,0,0.0,0,0.0,1,100.0
Cetelem_2022,1,0,0.0,0,0.0,1,100.0
mis-monitoramento-diario-sta,21,0,0.0,0,0.0,21,100.0
faturamento_class,1,0,0.0,0,0.0,1,100.0
test_vars_arvs,1,0,0.0,0,0.0,1,100.0
Estudos e Testes,43,0,0.0,0,0.0,43,100.0
show_off_photon_teste_sexta,1,0,0.0,0,0.0,1,100.0
acerta-positivo-front-web,6,0,0.0,0,0.0,6,100.0
API  Filtros Usuario,65,0,0.0,0,0.0,65,100.0
generic-container-models-grpc-analytika,42,0,0.0,0,0.0,42,100.0
api-dados-session-web,25,0,0.0,0,0.0,25,100.0
fast_carrefour,1,0,0.0,0,0.0,1,100.0
fast_carrefour_photon_project,1,0,0.0,0,0.0,1,100.0
Módulo Reconciliação,10,0,0.0,0,0.0,10,100.0
first_test_AUTOML,1,0,0.0,0,0.0,1,100.0
qry_line,21,0,0.0,0,0.0,21,100.0
show_off_test_photon_2,1,0,0.0,0,0.0,1,100.0
show_off_photon_project,1,0,0.0,0,0.0,1,100.0
generic-container-models-grpc-analytika,35,0,0.0,0,0.0,35,100.0
my_photon_project,1,0,0.0,0,0.0,1,100.0
photon_project_showoff,1,0,0.0,0,0.0,1,100.0
scrcrdpnm60m6pflgbclfavon1,3,0,0.0,0,0.0,3,100.0
solucoes-protesto,82,0,0.0,0,0.0,82,100.0
cust-pan-ep-2022,1,0,0.0,0,0.0,1,100.0
define-negativo-ejb,88,0,0.0,0,0.0,88,100.0
Modelo Vivo ,1,0,0.0,0,0.0,1,100.0
dag-score-diario-legado,95,0,0.0,0,0.0,95,100.0
Modelo Ações Cíveis,2,0,0.0,0,0.0,2,100.0
enriquecimento_variaveis_positivas,1,0,0.0,0,0.0,1,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,20,0,0.0,0,0.0,20,100.0
Test and Learn Gitlab,54,0,0.0,0,0.0,54,100.0
Transacional Com Captcha,100,0,0.0,0,0.0,100,100.0
BancoPan,1,0,0.0,0,0.0,1,100.0
Kube Prometheus,100,0,0.0,0,0.0,100,100.0
pipeline-cadastral-carga,22,0,0.0,0,0.0,22,100.0
cea-feature-store-data-clean,5,0,0.0,0,0.0,5,100.0
Stargate Jobs,81,0,0.0,0,0.0,81,100.0
parameters-ingestion-as400-to-gcp,100,0,0.0,0,0.0,100,100.0
ingress,1,0,0.0,0,0.0,1,100.0
esteira_files,1,0,0.0,0,0.0,1,100.0
familia-consumer-ejb,11,0,0.0,0,0.0,11,100.0
Sherlock Rules,1,0,0.0,0,0.0,1,100.0
sicredi_woop_markov,1,0,0.0,0,0.0,1,100.0
empresarial-contract,14,0,0.0,0,0.0,14,100.0
ms-as400-middleware,54,0,0.0,0,0.0,54,100.0
empresarial-xml,100,0,0.0,0,0.0,100,100.0
esteira,1,0,0.0,0,0.0,1,100.0
quantico-startup-scripts,39,0,0.0,0,0.0,39,100.0
dag-bkt-features-java-gcs,100,0,0.0,0,0.0,100,100.0
resource-move-copy2,8,0,0.0,0,0.0,8,100.0
monitoramento-full-services,36,0,0.0,0,0.0,36,100.0
transform-to-client-layout,57,0,0.0,0,0.0,57,100.0
Monitoramento Full Services,1,0,0.0,0,0.0,1,100.0
Governance,60,0,0.0,0,0.0,60,100.0
bvsas-photon-project-template,65,0,0.0,0,0.0,65,100.0
Customizado-Renner-Lojas,1,0,0.0,0,0.0,1,100.0
monitoramento-full-services,35,0,0.0,0,0.0,35,100.0
01_Carrefour_Model,1,0,0.0,0,0.0,1,100.0
cust-renner-app,1,0,0.0,0,0.0,1,100.0
default-current,0,0,0,0,0,0,0
react,13,0,0.0,0,0.0,13,100.0
alpine,0,0,0,0,0,0,0
default-current,0,0,0,0,0,0,0
default-current,0,0,0,0,0,0,0
default-current,0,0,0,0,0,0,0
dojo-oauth2,4,0,0.0,0,0.0,4,100.0
ms-notify,4,0,0.0,0,0.0,4,100.0
Módulo Ecommerce WooCommerce Plugins,100,0,0.0,0,0.0,100,100.0
mis-calculo-featurestate-monitoring,100,0,0.0,0,0.0,100,100.0
Módulo Ecommerce WooCommerce,100,0,0.0,0,0.0,100,100.0
Project_PJ_2022,1,0,0.0,0,0.0,1,100.0
mis-manutencao-usuarios,49,0,0.0,0,0.0,49,100.0
fork-dataflow-statusconsumidor-to-gcp,26,0,0.0,0,0.0,26,100.0
mis,21,0,0.0,0,0.0,21,100.0
teste1,1,0,0.0,0,0.0,1,100.0
alfandega,1,0,0.0,0,0.0,1,100.0
cust-renner-lojas,1,0,0.0,0,0.0,1,100.0
estudo_oportunidades,1,0,0.0,0,0.0,1,100.0
fork-dataflow-gera-arquivo-full-gcp,24,0,0.0,0,0.0,24,100.0
report-platform-auth-server,14,0,0.0,0,0.0,14,100.0
pipeline-cadastral-carga,1,0,0.0,0,0.0,1,100.0
infra-scripts,2,0,0.0,0,0.0,2,100.0
teste_1,1,0,0.0,0,0.0,1,100.0
protestos-particoes,1,0,0.0,0,0.0,1,100.0
cea-grpc-payload,1,0,0.0,0,0.0,1,100.0
familia-pessoal-ejb,100,0,0.0,0,0.0,100,100.0
scrcrdpnmvivopfmlv1,4,0,0.0,0,0.0,4,100.0
scrcrdnegvivopfmlv1,1,0,0.0,0,0.0,1,100.0
TfModulesCustom,1,0,0.0,0,0.0,1,100.0
Solucoes Protesto Batch,41,0,0.0,0,0.0,41,100.0
Solucoes Protesto Producer Pipeline,45,0,0.0,0,0.0,45,100.0
scripts,96,0,0.0,0,0.0,96,100.0
protestos-particoes,55,0,0.0,0,0.0,55,100.0
dag-processo-enriquecimento,100,0,0.0,0,0.0,100,100.0
report-platform-auth-server,14,0,0.0,0,0.0,14,100.0
MS Proxy Recorrência,100,0,0.0,0,0.0,100,100.0
modelo_renda_baseline,1,0,0.0,0,0.0,1,100.0
memo,6,0,0.0,0,0.0,6,100.0
ms-notify,40,0,0.0,0,0.0,40,100.0
authserver-report-platform,11,0,0.0,0,0.0,11,100.0
MIS - Manutenção Usuários,31,0,0.0,0,0.0,31,100.0
Cloud Utils,19,0,0.0,0,0.0,19,100.0
virtual-service-shared,2,0,0.0,0,0.0,2,100.0
test_new_validation_001,1,0,0.0,0,0.0,1,100.0
Solucoes Protesto Pipeline,71,0,0.0,0,0.0,71,100.0
estudos_oportunidades,1,0,0.0,0,0.0,1,100.0
HDI_Seguros,1,0,0.0,0,0.0,1,100.0
Stargate CLI,100,0,0.0,0,0.0,100,100.0
mocks,3,0,0.0,0,0.0,3,100.0
feature-store-mock,1,0,0.0,0,0.0,1,100.0
familia-pessoal-ejb-kustomize,2,0,0.0,0,0.0,2,100.0
pessoal,30,0,0.0,0,0.0,30,100.0
pipeline-google-scantech,1,0,0.0,0,0.0,1,100.0
faturamento_pj_cea,1,0,0.0,0,0.0,1,100.0
Spark Xml,100,0,0.0,0,0.0,100,100.0
Core-V1,34,0,0.0,0,0.0,34,100.0
Vagrant,1,0,0.0,0,0.0,1,100.0
teste_novo,1,0,0.0,0,0.0,1,100.0
acerta-positivo-react,1,0,0.0,0,0.0,1,100.0
cust-renner-2022,1,0,0.0,0,0.0,1,100.0
banco_do_brasil_admissao,1,0,0.0,0,0.0,1,100.0
DataflowTemplates,100,0,0.0,0,0.0,100,100.0
nova_esteira_modelagem_risco_credito,1,0,0.0,0,0.0,1,100.0
Avon.2,1,0,0.0,0,0.0,1,100.0
Avon2,1,0,0.0,0,0.0,1,100.0
scr_showoff_final_agora_vai_v013,7,0,0.0,0,0.0,7,100.0
scrcrdpnm30m12pflgbclfailosv1,4,0,0.0,0,0.0,4,100.0
scr_showoff_agora_vai_v999,1,0,0.0,0,0.0,1,100.0
scr_final_test_agora_vai_v1,1,0,0.0,0,0.0,1,100.0
pipeline-report-platform-score-batch,1,0,0.0,0,0.0,1,100.0
bvs-cloudsql-replicas,21,0,0.0,0,0.0,21,100.0
tower-demo,40,0,0.0,0,0.0,40,100.0
bvsas-fast-models-template,1,0,0.0,0,0.0,1,100.0
cea-vps-similaridade,100,0,0.0,0,0.0,100,100.0
scrcrdpnmccrpflgbclfdigiov2,3,0,0.0,0,0.0,3,100.0
report-platform-score-model-consolidation,1,0,0.0,0,0.0,1,100.0
google-scantech,0,0,0,0,0,0,0
Esteira_Combo_de_Score,2,0,0.0,0,0.0,2,100.0
api-feature-store,100,0,0.0,0,0.0,100,100.0
Módulo Ecommerce WooCommerce Plugins Terceiros,20,0,0.0,0,0.0,20,100.0
Módulo Institucional,100,0,0.0,0,0.0,100,100.0
api-feature-store-hugo,100,0,0.0,0,0.0,100,100.0
valida-id,11,0,0.0,0,0.0,11,100.0
api-feature-store,100,0,0.0,0,0.0,100,100.0
api-dados-positivo,26,0,0.0,0,0.0,26,100.0
api-dados-positivo,23,0,0.0,0,0.0,23,100.0
scrprppnmveipflgbclfallv2,4,0,0.0,0,0.0,4,100.0
scrprophibccpfmlv2,4,0,0.0,0,0.0,4,100.0
Konduto,100,0,0.0,0,0.0,100,100.0
scrprppnmconpflgbclfallv2,4,0,0.0,0,0.0,4,100.0
scrprppnmcsgpflgbclfallv2,4,0,0.0,0,0.0,4,100.0
scrprppnmcrppflgbclfallv2,4,0,0.0,0,0.0,4,100.0
scrprophibmotospfmlv2,4,0,0.0,0,0.0,4,100.0
dag-purge-subscriptions,5,0,0.0,0,0.0,5,100.0
cea-features-stats,3,0,0.0,0,0.0,3,100.0
grpc-k8s-scaler,23,0,0.0,0,0.0,23,100.0
scrcrdpnm60m6pflgbclfdmcardv1,3,0,0.0,0,0.0,3,100.0
grpc-k8s-scaler,36,0,0.0,0,0.0,36,100.0
scrcrdpnm03mpflgbclfbcdv1,6,0,0.0,0,0.0,6,100.0
cea-metrics-eval,92,0,0.0,0,0.0,92,100.0
report-platform-alertas-ocorrencias,81,0,0.0,0,0.0,81,100.0
report-platform-alertas-ocorrencias,100,0,0.0,0,0.0,100,100.0
transform-to-client-layout,98,0,0.0,0,0.0,98,100.0
stargate-python-sre,2,0,0.0,0,0.0,2,100.0
teste,1,0,0.0,0,0.0,1,100.0
gcloud commands,2,0,0.0,0,0.0,2,100.0
sugestao-deploy,3,0,0.0,0,0.0,3,100.0
modelo_teste_showoff,1,0,0.0,0,0.0,1,100.0
scrcrdpnmfpdpflgbclfsupersimv1,4,0,0.0,0,0.0,4,100.0
full-service-dag,100,0,0.0,0,0.0,100,100.0
modelp-resources,1,0,0.0,0,0.0,1,100.0
experimento_de_dados,1,0,0.0,0,0.0,1,100.0
Valida id spring,64,0,0.0,0,0.0,64,100.0
modelProfessor,3,0,0.0,0,0.0,3,100.0
scr_fpd_pf_test_advanced_show_off_01,1,0,0.0,0,0.0,1,100.0
report-platform-cheque,100,0,0.0,0,0.0,100,100.0
report-platform-cadastral,100,0,0.0,0,0.0,100,100.0
report-platform-cheque,100,0,0.0,0,0.0,100,100.0
report-platform-score-batch,1,0,0.0,0,0.0,1,100.0
scrcrdpnmccrpflgbclffortbrasilv1,3,0,0.0,0,0.0,3,100.0
tpp-cea-tools,1,0,0.0,0,0.0,1,100.0
batch-protestos,15,0,0.0,0,0.0,15,100.0
cea-tools-tpp,1,0,0.0,0,0.0,1,100.0
sre,1,0,0.0,0,0.0,1,100.0
scrcrdpnmfpdpflgbclfcalcardv1,5,0,0.0,0,0.0,5,100.0
mis-poc-feature-state,1,0,0.0,0,0.0,1,100.0
gitlab-runners,100,0,0.0,0,0.0,100,100.0
Valida ID,44,0,0.0,0,0.0,44,100.0
mis-dw-monitoring,3,0,0.0,0,0.0,3,100.0
report-platform-mocks-external,15,0,0.0,0,0.0,15,100.0
report-platform-mock-data-external,35,0,0.0,0,0.0,35,100.0
report-platform-billing-protheus-service,91,0,0.0,0,0.0,91,100.0
batch-web,81,0,0.0,0,0.0,81,100.0
automacao-stargate,4,0,0.0,0,0.0,4,100.0
test,1,0,0.0,0,0.0,1,100.0
