=== RELATÓRIO DE ADOÇÃO DE INTELIGÊNCIA ARTIFICIAL (Últimos 10 Commits) ===
Data de Geração: 02/10/2025 19:37:00
""
RESUMO POR PROJETO
Projeto,Grupo,Usuários Commits,Total Commits,Commits com IA,% IA,Commits sem IA,% sem IA,% do Total Geral
sdk-paralelizacao-autoe,analytics/automl,2,3,0,0.0,3,100.0,0.0066
inibe-debitos-web,data/portais-manutencao,4,9,0,0.0,9,100.0,0.0198
bucket-files-manager,credit-services/fullservices,5,12,0,0.0,12,100.0,0.0264
scr_crd_pf_ger_ger_cea,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,2,11,0,0.0,11,100.0,0.0242
argo-autoestimator-paralelization,analytics/automl,3,10,0,0.0,10,100.0,0.022
scr_crd_pf_ger_ger_herval,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,1,1,0,0.0,1,100.0,0.0022
acoes-rva,argocd,3,10,0,0.0,10,100.0,0.022
aceite eletronico ,portais,5,14,0,0.0,14,100.0,0.0308
ms-watch-kanbanize,tech/site-reliability-engineering/data/dados-positivo/entrada/reprocessamento-remessas,3,10,0,0.0,10,100.0,0.022
reprocessar-remessa-psql,tech/site-reliability-engineering/data/dados-positivo/entrada/reprocessamento-remessas,3,10,0,0.0,10,100.0,0.022
ms-watch-kanbanize,data/dados-positivo/entrada/reprocessamento-remessas,4,7,0,0.0,7,100.0,0.0154
acoes rede verde amarela,tech/site-reliability-engineering/jornada-do-cliente/portais,2,10,0,0.0,10,100.0,0.022
exclusao-passagem-web,tech/site-reliability-engineering/data/portais-manutencao,5,10,0,0.0,10,100.0,0.022
reprocessar-remessa-psql,data/dados-positivo/entrada/reprocessamento-remessas,6,10,0,0.0,10,100.0,0.022
exclusao-passagem-core,tech/site-reliability-engineering/data/portais-manutencao,2,2,0,0.0,2,100.0,0.0044
acoes-web,tech/site-reliability-engineering/data/portais-manutencao,7,10,0,0.0,10,100.0,0.022
send-reminder-process,tech/site-reliability-engineering/data/dados-positivo/entrada/lembretes-para-fontes,2,10,0,0.0,10,100.0,0.022
batch_config_process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch,4,10,0,0.0,10,100.0,0.022
batch-simple-process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch,3,10,0,0.0,10,100.0,0.022
batch_dados_cadastrais,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch,3,10,0,0.0,10,100.0,0.022
graficos_modelos_de_mercado,modelos-de-mercado,1,2,0,0.0,2,100.0,0.0044
send-reminder-process,data/dados-positivo/entrada/lembretes-para-fontes,3,10,0,0.0,10,100.0,0.022
monitoring-analytics,argocd,3,10,0,0.0,10,100.0,0.022
batch_contest_return_process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_contestacao,3,10,0,0.0,10,100.0,0.022
batch_contest_full_process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_contestacao,3,10,0,0.0,10,100.0,0.022
batch_contest_process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_contestacao,4,10,0,0.0,10,100.0,0.022
batch_contest_cip_bvs_process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_contestacao,3,10,0,0.0,10,100.0,0.022
batch_cancel-valid-process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_cancelamento,3,10,0,0.0,10,100.0,0.022
batch_cancel-statement-process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_cancelamento,3,10,0,0.0,10,100.0,0.022
cloud-platform-produtos,argocd,2,10,0,0.0,10,100.0,0.022
customer-portal-api,tech/site-reliability-engineering/jornada-do-cliente/customer-portal,4,10,0,0.0,10,100.0,0.022
batch-cancel-process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_cancelamento,3,10,0,0.0,10,100.0,0.022
teste,data/protestos-aquisicao/protesto-web,1,1,0,0.0,1,100.0,0.0022
batch_cancel-periodic-process,tech/site-reliability-engineering/data/dados-positivo/entrada/cadpos_batch/batch_cancelamento,3,10,0,0.0,10,100.0,0.022
enrichment-process,analytics/configuracoes-do-argocd,2,10,0,0.0,10,100.0,0.022
teste,tech/site-reliability-engineering/data/protestos-aquisicao/protesto-web,1,1,0,0.0,1,100.0,0.0022
acoes rede verde amarela,portais,4,23,0,0.0,23,100.0,0.0506
scr_crd_pf_ger_ger_tim,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,3,8,0,0.0,8,100.0,0.0176
full-service,analytics/configuracoes-do-argocd,4,10,0,0.0,10,100.0,0.022
analytics-book,analytics/configuracoes-do-argocd,2,10,0,0.0,10,100.0,0.022
process-control,analytics/configuracoes-do-argocd,2,10,0,0.0,10,100.0,0.022
feature-state,analytics/configuracoes-do-argocd,2,10,0,0.0,10,100.0,0.022
feature-store,argocd,4,10,0,0.0,10,100.0,0.022
backtest-process,analytics/configuracoes-do-argocd,1,10,0,0.0,10,100.0,0.022
acoes-core,data/portais-manutencao,4,20,0,0.0,20,100.0,0.044
protesto-web-job,data/protestos-aquisicao/protesto-web,6,10,0,0.0,10,100.0,0.022
pessoal-gateway,tech/site-reliability-engineering/credit-services/pessoal,1,3,0,0.0,3,100.0,0.0066
generic-container,analytics/configuracoes-do-argocd,2,10,0,0.0,10,100.0,0.022
exclusao-passagem-core,data/portais-manutencao,2,6,0,0.0,6,100.0,0.0132
Radar scpc Python,as400-mf,1,1,0,0.0,1,100.0,0.0022
migracao-feature-state,tech/site-reliability-engineering/analytics/plataforma-analytics,1,1,0,0.0,1,100.0,0.0022
Radar scpc java,as400-mf,3,10,0,0.0,10,100.0,0.022
protege-grpc,tech/site-reliability-engineering/analytics/analytika,1,10,0,0.0,10,100.0,0.022
DynamoDB Price Calculator,konduto,1,1,0,0.0,1,100.0,0.0022
teste,estruturantes/devsecjourney/cockpit/teste,2,6,0,0.0,6,100.0,0.0132
scr_crd_pf_ger_ger_sky,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,3,7,0,0.0,7,100.0,0.0154
da-profissionais-liberais,data/dados-inovacao/archive/batch,2,16,0,0.0,16,100.0,0.0352
core-adapter,konduto,2,7,0,0.0,7,100.0,0.0154
SIASVBLQ,report-platform/acelerator-online,2,3,0,0.0,3,100.0,0.0066
SIASCCOI,report-platform/acelerator-online,2,2,0,0.0,2,100.0,0.0044
SIASNCEP,report-platform/acelerator-online,2,2,0,0.0,2,100.0,0.0044
SIASFONE,report-platform/acelerator-online,2,11,0,0.0,11,100.0,0.0242
siastpgb,report-platform/acelerator-online,2,2,0,0.0,2,100.0,0.0044
siasrdcn,report-platform/acelerator-online,2,5,0,0.0,5,100.0,0.011
siacloud-aci-service-produtos-sp,argocd,2,2,0,0.0,2,100.0,0.0044
dags,konduto,4,10,0,0.0,10,100.0,0.022
sias0001,report-platform/acelerator-online,3,4,0,0.0,4,100.0,0.0088
Audit Trail,konduto,1,1,0,0.0,1,100.0,0.0022
analysis-queue,konduto,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_all_rpf_study,analytics/plataforma-analytics/modelos-cea/mercado/credito/2023/pf,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_consumidor_deploy_bvs,analytics/plataforma-analytics/modelos-cea/mercado/credito/2023/pf,3,11,0,0.0,11,100.0,0.0242
SIASNSEN,report-platform/acelerator-online,2,4,0,0.0,4,100.0,0.0088
ms-res6-interop,tech/site-reliability-engineering/data/dados-positivo/exposicao/node,4,10,0,0.0,10,100.0,0.022
CPJSDCAD,report-platform/acelerator-online,2,4,0,0.0,4,100.0,0.0088
scr_crd_pf_ger_consumidordeploy_bvs,analytics/plataforma-analytics/modelos-cea/mercado/credito/2023/pf,1,1,0,0.0,1,100.0,0.0022
SIASCDCG,report-platform/acelerator-online,2,2,0,0.0,2,100.0,0.0044
scr_crd_pf_ger_ger_sicedi2,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,1,1,0,0.0,1,100.0,0.0022
ms-res6-interop,data/dados-positivo/exposicao/node,1,10,0,0.0,10,100.0,0.022
siascrpt,report-platform/acelerator-online,2,11,0,0.0,11,100.0,0.0242
scr_crd_pf_ccr_ger_inter,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,3,9,0,0.0,9,100.0,0.0198
siasdcrg,report-platform/acelerator-online,2,4,0,0.0,4,100.0,0.0088
scr_crd_pf_ger_ger_sicredi,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,1,1,0,0.0,1,100.0,0.0022
siasccpu,report-platform/acelerator-online,2,3,0,0.0,3,100.0,0.0066
cpjsfunc,report-platform/acelerator-online,3,3,0,0.0,3,100.0,0.0066
siasrcds1,report-platform/acelerator-online,3,4,0,0.0,4,100.0,0.0088
mf-filter-custom-analytics,tech/site-reliability-engineering/analytics/monitoramento,4,10,0,0.0,10,100.0,0.022
siasshfd,report-platform/acelerator-online,2,11,0,0.0,11,100.0,0.0242
runner-analytics-dev,argocd,2,10,0,0.0,10,100.0,0.022
consumo-as400-produtos-sp,argocd,1,1,0,0.0,1,100.0,0.0022
mf-filter-custom-analytics,analytics/monitoramento,3,12,0,0.0,12,100.0,0.0264
google-cloud,tech/site-reliability-engineering/estruturantes/devsecjourney/cockpit/backend/integracoes,3,7,0,0.0,7,100.0,0.0154
siasgsen,tech/site-reliability-engineering/as400-mf/consumo/acelerador,3,10,0,0.0,10,100.0,0.022
siaspdec,report-platform/acelerator-online,2,2,0,0.0,2,100.0,0.0044
cpjsnire,report-platform/acelerator-online,3,5,0,0.0,5,100.0,0.011
Siasgsen,as400-mf/consumo/acelerador,6,11,0,0.0,11,100.0,0.0242
Estruturante batch,as400-mf/estruturante,1,1,0,0.0,1,100.0,0.0022
pocdataqueue,report-platform/acelerator-online/data-services,1,1,0,0.0,1,100.0,0.0022
fatsende,report-platform/acelerator-online,2,10,0,0.0,10,100.0,0.022
siasfrdc,report-platform/acelerator-online,2,8,0,0.0,8,100.0,0.0176
backoffice-produtos-sp,argocd,3,7,0,0.0,7,100.0,0.0154
common-accelerator,report-platform/acelerator-online/library,3,3,0,0.0,3,100.0,0.0066
equifax-brazil-log,tech/site-reliability-engineering/marketing-services/bluebox/libs,1,1,0,0.0,1,100.0,0.0022
bluebox-security,tech/site-reliability-engineering/marketing-services/bluebox/libs,1,1,0,0.0,1,100.0,0.0022
teste,konduto/terraform,1,1,0,0.0,1,100.0,0.0022
security-group,konduto/terraform,4,10,0,0.0,10,100.0,0.022
s3-iam,konduto/terraform,2,10,0,0.0,10,100.0,0.022
rds-mysql,konduto/terraform,2,10,0,0.0,10,100.0,0.022
siassrec,report-platform/acelerator-online,3,10,0,0.0,10,100.0,0.022
rds,konduto/terraform,3,6,0,0.0,6,100.0,0.0132
fatscvep,report-platform/acelerator-online,2,8,0,0.0,8,100.0,0.0176
module-template,konduto/terraform,1,1,0,0.0,1,100.0,0.0022
kondutodb,konduto/terraform,2,7,0,0.0,7,100.0,0.0154
iam-execution-role,konduto/terraform,4,8,0,0.0,8,100.0,0.0176
ecs-service-scale,konduto/terraform,3,10,0,0.0,10,100.0,0.022
ecr-single-registry,konduto/terraform,4,10,0,0.0,10,100.0,0.022
ecr-registry-single,konduto/terraform,3,10,0,0.0,10,100.0,0.022
ecr-registry,konduto/terraform,4,10,0,0.0,10,100.0,0.022
cloudwatch-loggroup,konduto/terraform,3,10,0,0.0,10,100.0,0.022
build-docker-image,konduto/terraform,3,10,0,0.0,10,100.0,0.022
aws-only-data-wrangling-poc,konduto,1,1,0,0.0,1,100.0,0.0022
appautoscaling-step-scaling-ecs,konduto/terraform,3,4,0,0.0,4,100.0,0.0088
airflow,konduto,1,1,0,0.0,1,100.0,0.0022
design,konduto,3,10,0,0.0,10,100.0,0.022
dynamic-dynamodb,konduto,2,10,0,0.0,10,100.0,0.022
engorders-parser,konduto,1,3,0,0.0,3,100.0,0.0066
fraude-alerta,konduto,1,7,0,0.0,7,100.0,0.0154
helm-charts,konduto,3,10,0,0.0,10,100.0,0.022
siasgsen,report-platform/acelerator-online,2,8,0,0.0,8,100.0,0.0176
scr_crd_pj_ger_cust_bvs,analytics/plataforma-analytics/modelos-cea/mercado/credito/2023/pj,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_ger_ger_ailoscs,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,1,1,0,0.0,1,100.0,0.0022
hogwarts,konduto,2,10,0,0.0,10,100.0,0.022
iframe,konduto,5,10,0,0.0,10,100.0,0.022
scr_crd_pf_ger_ger_timecommerce,analytics/plataforma-analytics/modelos-cea/customizado/credito/2023/pf,4,8,0,0.0,8,100.0,0.0176
imporder,konduto,6,10,0,0.0,10,100.0,0.022
konduto-ios,konduto,2,10,0,0.0,10,100.0,0.022
ketl,konduto,2,10,0,0.0,10,100.0,0.022
konduto-android,konduto,2,10,0,0.0,10,100.0,0.022
kubernetes,konduto,1,10,0,0.0,10,100.0,0.022
meetings,konduto,4,8,0,0.0,8,100.0,0.0176
book-feature-approval,analytics/plataforma-analytics,1,1,0,0.0,1,100.0,0.0022
API Saldo Leads,tech/site-reliability-engineering/marketing-services/bluebox/site,3,10,0,0.0,10,100.0,0.022
bch-sk-jv-telcos-java-delorean,data/dados-positivo/batch,2,10,0,0.0,10,100.0,0.022
deploy-externo,analytics/plataforma-analytics/bvsas/argo-workflow,5,12,0,0.0,12,100.0,0.0264
test_teste,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
rips,estruturantes/devsecjourney/devsecops,1,10,0,0.0,10,100.0,0.022
cea-business-rules-api,tech/site-reliability-engineering/analytics/plataforma-analytics/bvsas,2,3,0,0.0,3,100.0,0.0066
model_debugger,analytics/plataforma-analytics/ml_automations,3,10,0,0.0,10,100.0,0.022
scr_crd_pf_ccr_ger_bvs,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
automation,estruturantes/devsecjourney/cockpit/backend,2,13,0,0.0,13,100.0,0.0286
automation-api,estruturantes/devsecjourney/cockpit,1,1,0,0.0,1,100.0,0.0022
batch-infosimples,tech/site-reliability-engineering/data/protestos-aquisicao,2,10,0,0.0,10,100.0,0.022
report_stargate,estruturantes/devsecjourney/dashboards,2,17,0,0.0,17,100.0,0.0374
scr_crd_pf_ger_ger_credz,analytics/plataforma-analytics/modelos-cea,3,11,0,0.0,11,100.0,0.0242
gitlab,estruturantes/devsecjourney/cockpit/backend/integracoes,1,10,0,0.0,10,100.0,0.022
automacao-gitlab-auto-update,tech/site-reliability-engineering,2,10,0,0.0,10,100.0,0.022
bvs-attestor,tech/architecture/terraform-modules-group,1,2,0,0.0,2,100.0,0.0044
scr_crd_pf_ger_ger_midway,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
model-debugger,analytics/plataforma-analytics/ml_automations,1,1,0,0.0,1,100.0,0.0022
Job MVP Atualizador Atributos,marketing-services/bluebox/admin,1,10,0,0.0,10,100.0,0.022
pipeline-cadastral-obito-carga,tech/bigdata/data-engineering/dados-cadastrais,2,4,0,0.0,4,100.0,0.0088
pipeline-cadastral-numero-dependentes-carga,tech/bigdata/data-engineering/dados-cadastrais,6,17,0,0.0,17,100.0,0.0374
bvs-binary-authorization,tech/architecture/terraform-modules-group,4,10,0,0.0,10,100.0,0.022
scr_crd_pf_ger_varejomole_bvs,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
bch-sk-jv-telcos-new,data/dados-positivo/batch,1,1,0,0.0,1,100.0,0.0022
java_spring_boot,estruturantes/devsecjourney/exemplos-templates,1,1,0,0.0,1,100.0,0.0022
Api Meus Pedidos,tech/site-reliability-engineering/marketing-services/bluebox/site,4,10,0,0.0,10,100.0,0.022
eip-auth,argocd,2,10,0,0.0,10,100.0,0.022
eip-core,argocd,2,10,0,0.0,10,100.0,0.022
python_fastapi,estruturantes/devsecjourney/templates,2,6,0,0.0,6,100.0,0.0132
teste-proxy,api-bvs/produtos-nao-incentivados/v1,2,4,0,0.0,4,100.0,0.0088
Rede Verde Amarela,portais,4,21,0,0.0,21,100.0,0.0462
communication-lib,jornada-do-cliente/customer-portal,4,20,0,0.0,20,100.0,0.044
bluebox-frontend-landing-page,tech/site-reliability-engineering/marketing-services/bluebox,5,10,0,0.0,10,100.0,0.022
cea-business-rules,analytics/plataforma-analytics/bvsas,3,8,0,0.0,8,100.0,0.0176
scr_crd_pf_p5_ger_bvs2,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
test_testevrt01,analytics/plataforma-analytics/modelos-cea/teste,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_vei_ger_bvs,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
bluebox-frontend,tech/site-reliability-engineering/marketing-services/bluebox,7,10,0,0.0,10,100.0,0.022
SDK-externa-enriquecimento,analytics/plataforma-analytics/sdks,1,1,0,0.0,1,100.0,0.0022
elasticsearch,argocd,1,10,0,0.0,10,100.0,0.022
api-protesto-faturamento,tech/site-reliability-engineering/data/protestos-aquisicao,2,10,0,0.0,10,100.0,0.022
score,argocd,2,10,0,0.0,10,100.0,0.022
paralelizacao-gke-autoe,analytics/plataforma-analytics/bvsas,1,10,0,0.0,10,100.0,0.022
cert-score,argocd,3,10,0,0.0,10,100.0,0.022
scr_crd_pf_ger_grupo_herval,analytics/plataforma-analytics/modelos-cea,3,11,0,0.0,11,100.0,0.0242
scr_crd_pf_ccr_banc_advanced,analytics/plataforma-analytics/modelos-cea/mercado/credito/2022/pf,3,11,0,0.0,11,100.0,0.0242
rnd_bhv_pj_ccr_banc_fortbrasil,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pj,1,1,0,0.0,1,100.0,0.0022
rnd_bhv_pf_crp_nbanc_fortbrasil,analytics/plataforma-analytics/modelos-cea/customizado/behaviour/2022/pf,1,1,0,0.0,1,100.0,0.0022
fat_bhv_pj_crazyprod_l123_customclient,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pj,1,1,0,0.0,1,100.0,0.0022
troca-de-informacoes-enel,tech/site-reliability-engineering/recuperacao/negativacao-estrategica,4,10,0,0.0,10,100.0,0.022
study_meuestudo,analytics/plataforma-analytics/modelos-cea/estudo,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_ccr_public_client,analytics/plataforma-analytics/modelos-cea/customizado/credito/2022/pf,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_ccr_nbanc_testvrt4,analytics/plataforma-analytics/modelos-cea/mercado/credito/2022/pf,1,1,0,0.0,1,100.0,0.0022
API Saldo Leads,marketing-services/bluebox/site,5,10,0,0.0,10,100.0,0.022
kanbanize,tech/site-reliability-engineering,1,10,0,0.0,10,100.0,0.022
bda-msv-bke-qk-auth,tech/site-reliability-engineering/tech/bigdata/eip/platform/core-v1/services/platform-manager/internal/security/back,2,10,0,0.0,10,100.0,0.022
scr_crd_pf_ccr_nbanc_testvrt,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_ccr_nbanc_testvrt2,analytics/plataforma-analytics/modelos-cea/mercado/crd/2022/pf,1,1,0,0.0,1,100.0,0.0022
scr_crd_pf_ccr_public_bvs,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
cea-model-validation-utils,analytics/plataforma-analytics/bvsas,1,2,0,0.0,2,100.0,0.0044
webhook,tech/site-reliability-engineering/api-bvs/ci-cd,2,9,0,0.0,9,100.0,0.0198
scr_crd_pf_ccr_ger_bvs5test,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
bluebox-admin-frontend,tech/site-reliability-engineering/marketing-services/bluebox,2,10,0,0.0,10,100.0,0.022
factor-web,credit-services/servico-comum,5,13,0,0.0,13,100.0,0.0286
bluebox,argocd,4,10,0,0.0,10,100.0,0.022
api-relatorio-tubo,tech/site-reliability-engineering/data/protestos-aquisicao,2,10,0,0.0,10,100.0,0.022
Project Argus,analytics/modelagem/ferramentas,2,3,0,0.0,3,100.0,0.0066
ci-cdc-acoes-temp,tech/bigdata/platform/cdc/acoes,1,5,0,0.0,5,100.0,0.011
scr_crd_pf_crp_ger_bvs,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
cdc_acoes,tech/bigdata/platform/cdc/acoes,1,17,0,0.0,17,100.0,0.0374
serving,argocd,2,10,0,0.0,10,100.0,0.022
report-platform-product-loader,tech/site-reliability-engineering/report-platform/coexistence-as400,4,10,0,0.0,10,100.0,0.022
report-platform-product-loader,report-platform/coexistence-as400,3,11,0,0.0,11,100.0,0.0242
bch-sk-sc-bacen-scr-java,data/dados-positivo/batch,1,10,0,0.0,10,100.0,0.022
api-acoes-despejo,marketing-services/bluebox/mvp-api,3,11,0,0.0,11,100.0,0.0242
da-api-geo,tech/site-reliability-engineering/data/dados-alternativos,1,10,0,0.0,10,100.0,0.022
scr_bhv_pf_vrt_vrt_vrt15,analytics/plataforma-analytics/modelos-cea/mercado/behaviour/2022/pf,1,1,0,0.0,1,100.0,0.0022
da-api-geo,data/dados-inovacao/archive/api,3,15,0,0.0,15,100.0,0.033
Billing e variação de consumo,tech/others,1,10,0,0.0,10,100.0,0.022
dw-hermes-logs,analytics/plataforma-analytics/dags/dw-analytics,1,1,0,0.0,1,100.0,0.0022
API SCPC,recuperacao/negativacao-estrategica,6,10,0,0.0,10,100.0,0.022
Frontend Home,marketing-services/bluebox/site,1,1,0,0.0,1,100.0,0.0022
Draw.io Templates,tech/architecture,1,6,0,0.0,6,100.0,0.0132
acertaja,argocd,3,10,0,0.0,10,100.0,0.022
pipeline-cadastral-tela-integracao,tech/bigdata/data-engineering/dados-cadastrais,1,1,0,0.0,1,100.0,0.0022
Centralizador Faturamento,recuperacao/negativacao-estrategica,3,11,0,0.0,11,100.0,0.0242
pipeline-cadastral-tbca-integracao ,tech/bigdata/data-engineering/dados-cadastrais,1,1,0,0.0,1,100.0,0.0022
pipeline-cadastral-layunc-integracao,tech/bigdata/data-engineering/dados-cadastrais,1,1,0,0.0,1,100.0,0.0022
pipeline-cadastral-fase-integracao,tech/bigdata/data-engineering/dados-cadastrais,1,1,0,0.0,1,100.0,0.0022
pipeline-cadastral-ctel-integracao ,tech/bigdata/data-engineering/dados-cadastrais,1,3,0,0.0,3,100.0,0.0066
pipeline-cadastral-cpfj-integracao ,tech/bigdata/data-engineering/dados-cadastrais,1,1,0,0.0,1,100.0,0.0022
pipeline-cadastral-cems-integracao,tech/bigdata/data-engineering/dados-cadastrais,1,2,0,0.0,2,100.0,0.0044
terraform-hml,estruturantes/cloud-platform,2,10,0,0.0,10,100.0,0.022
pipeline-cadastral-bvcp-integracao ,tech/bigdata/data-engineering/dados-cadastrais,1,1,0,0.0,1,100.0,0.0022
pipeline-cadastral-cadpos-integracao,tech/bigdata/data-engineering/dados-cadastrais,1,2,0,0.0,2,100.0,0.0044
study_apresentacoes,analytics/plataforma-analytics/modelos-cea,1,1,0,0.0,1,100.0,0.0022
job-processador-de-upload-de-filtros,tech/site-reliability-engineering/marketing-services/bluebox/jobs,2,10,0,0.0,10,100.0,0.022
full-service-api,argocd,3,10,0,0.0,10,100.0,0.022
job-aviso-de-vencimento-de-contrato,tech/site-reliability-engineering/marketing-services/bluebox/jobs,4,10,0,0.0,10,100.0,0.022
job-processador-de-relatorios-de-auditoria,tech/site-reliability-engineering/marketing-services/bluebox/jobs,3,10,0,0.0,10,100.0,0.022
dataflow-full-hibrido-gcp,tech/site-reliability-engineering/credit-services/fullservices,2,2,0,0.0,2,100.0,0.0044
bvs-helm,tech/architecture/terraform-modules-group,2,5,0,0.0,5,100.0,0.011
job-extrair-detalhes-auditoria,tech/site-reliability-engineering/marketing-services/bluebox/jobs,4,10,0,0.0,10,100.0,0.022
